pitcher_name,team_abb,season,era,fip,xfip,k_per_9,bb_per_9,k_pct,bb_pct,whip,ip,hr_per_9,gb_pct,lob_pct,war,fangraphs_id
Kirby Snead,SEA,2024,4.35,3.84,5.31,6.1,6.1,0.146,0.146,1.84,10.1,0.0,0.515,0.737,0.0,19179
Max Lazar,PHI,2024,4.61,4.19,3.62,5.93,1.32,0.16699999999999998,0.037000000000000005,1.1,13.2,1.32,0.429,0.6559999999999999,0.0,23426
Sammy Peralta,CHW,2024,4.8,4.83,4.71,6.6,4.2,0.153,0.09699999999999999,1.87,15.0,1.2,0.444,0.754,0.0,25589
Josh Walker,NYM,2024,5.11,3.9,4.56,8.03,4.38,0.2,0.109,1.54,12.1,0.73,0.474,0.682,0.0,23617
Joey Lucchesi,NYM,2024,5.23,5.39,5.89,6.1,6.97,0.152,0.174,1.55,10.1,0.87,0.44799999999999995,0.685,0.0,19320
Jacob Waguespack,TBR,2024,5.4,5.27,5.18,9.9,9.0,0.21600000000000003,0.196,2.3,10.0,0.9,0.5,0.741,0.0,18318
Kyle Tyler,MIA,2024,5.4,5.03,4.72,7.11,5.12,0.17600000000000002,0.127,1.74,31.2,1.14,0.5,0.7340000000000001,0.0,22092
Logan Allen,ARI,2024,5.46,4.35,4.57,6.75,3.21,0.16399999999999998,0.078,1.5,28.0,0.96,0.41100000000000003,0.6779999999999999,0.0,18555
Noah Davis,COL,2024,5.75,4.64,4.81,6.64,3.1,0.156,0.073,1.87,20.1,1.33,0.425,0.68,0.0,25862
Emmanuel Ramirez,MIA,2024,6.97,4.62,4.49,9.15,3.48,0.228,0.087,1.4,20.2,1.31,0.4,0.54,0.0,17304
Logan Gillaspie,SDP,2024,7.15,4.49,4.6,5.56,0.0,0.14300000000000002,0.0,1.32,11.1,1.59,0.293,0.53,0.0,22461
Brett de Geus,- - -,2024,7.15,3.78,4.58,5.56,3.18,0.135,0.077,1.59,11.1,0.0,0.541,0.524,0.0,23592
Carlos Rodriguez,MIL,2024,7.3,5.6,4.64,6.57,2.19,0.158,0.053,1.78,12.1,2.19,0.273,0.618,0.0,30161
Ryan Borucki,PIT,2024,7.36,4.53,3.27,10.64,3.27,0.255,0.078,1.64,11.0,1.64,0.5,0.556,0.0,16350
Cole Winn,TEX,2024,7.79,4.26,4.51,7.27,2.08,0.182,0.052000000000000005,1.27,17.1,1.04,0.375,0.45,0.0,22113
Shaun Anderson,- - -,2024,8.27,4.7,4.81,5.51,0.55,0.11800000000000001,0.012,2.14,16.1,1.65,0.34700000000000003,0.535,0.0,19453
JoJo Romero,STL,2024,3.36,4.27,3.84,7.78,2.44,0.21,0.066,1.15,59.0,1.22,0.488,0.809,-0.1,19574
Tyler Kinley,COL,2024,6.19,4.79,4.23,10.13,4.64,0.253,0.11599999999999999,1.47,64.0,1.55,0.379,0.645,-0.1,18297
Dane Dunning,TEX,2024,5.31,5.17,4.41,8.62,3.79,0.21600000000000003,0.095,1.44,95.0,1.71,0.43799999999999994,0.705,-0.1,19409
Luke Jackson,- - -,2024,5.09,4.24,3.81,10.02,4.42,0.251,0.111,1.47,53.0,1.19,0.507,0.67,-0.1,11752
Tyler Phillips,PHI,2024,6.87,5.57,4.27,6.87,1.72,0.175,0.044000000000000004,1.42,36.2,2.21,0.423,0.628,-0.1,20629
Valente Bellozo,MIA,2024,3.67,5.73,5.47,5.77,2.75,0.149,0.071,1.31,68.2,1.97,0.3,0.8590000000000001,-0.1,23899
Seranthony Dominguez,- - -,2024,4.45,4.68,4.01,10.43,3.22,0.267,0.08199999999999999,1.24,58.2,1.84,0.358,0.7390000000000001,-0.1,19249
Drew Thorpe,CHW,2024,5.48,5.87,5.81,5.08,4.26,0.132,0.111,1.26,44.1,1.62,0.36200000000000004,0.611,-0.1,31967
Adam Cimber,LAA,2024,7.03,4.6,5.38,7.03,5.18,0.17800000000000002,0.131,1.4,24.1,0.37,0.44799999999999995,0.544,-0.1,15288
Jordan Wicks,CHC,2024,5.48,5.32,4.65,8.22,3.91,0.198,0.094,1.63,46.0,1.76,0.39,0.7140000000000001,-0.1,30094
Ron Marinaccio,NYY,2024,3.86,4.92,4.25,9.64,3.86,0.253,0.10099999999999999,1.2,23.1,1.54,0.39,0.787,-0.1,23488
Sam Aldegheri,LAA,2024,4.85,6.4,7.42,6.92,6.92,0.149,0.149,1.92,13.0,1.38,0.222,0.62,-0.1,26443
Alex Wood,OAK,2024,5.26,5.3,5.13,7.55,4.35,0.177,0.102,1.78,39.1,1.37,0.368,0.721,-0.1,13781
Walker Buehler,LAD,2024,5.38,5.54,4.49,7.65,3.35,0.18600000000000003,0.081,1.55,75.1,1.91,0.455,0.703,-0.1,19374
Mason Englert,DET,2024,5.4,4.92,4.68,6.65,2.08,0.172,0.054000000000000006,1.29,21.2,1.66,0.366,0.598,-0.1,22288
Adrian Houser,NYM,2024,5.84,4.93,5.11,5.84,4.15,0.146,0.10400000000000001,1.53,69.1,1.04,0.485,0.628,-0.1,12718
Spencer Howard,- - -,2024,6.21,4.99,5.05,8.38,4.34,0.188,0.09699999999999999,2.0,29.0,1.55,0.386,0.667,-0.1,23252
Kody Funderburk,MIN,2024,6.49,4.55,4.14,8.31,3.89,0.19899999999999998,0.09300000000000001,1.62,34.2,1.04,0.546,0.632,-0.1,24993
Deivi Garcia,CHW,2024,7.07,5.24,5.43,9.64,7.07,0.221,0.162,1.93,14.0,1.29,0.33299999999999996,0.455,-0.1,20276
Easton Lucas,- - -,2024,10.8,5.14,6.36,7.71,6.94,0.16399999999999998,0.14800000000000002,2.23,11.2,0.77,0.39,0.469,-0.1,26058
Yoendrys Gomez,NYY,2024,3.97,5.81,6.32,7.94,5.56,0.185,0.13,1.59,11.1,1.59,0.33299999999999996,0.8640000000000001,-0.1,22872
Ryan Miller,LAA,2024,4.15,5.32,5.06,7.62,5.54,0.19,0.138,1.62,13.0,1.38,0.42100000000000004,0.769,-0.1,22187
Caleb Kilian,CHC,2024,4.22,5.98,5.38,5.91,5.06,0.146,0.125,1.59,10.2,1.69,0.424,0.775,-0.1,26213
Kyle Nelson,ARI,2024,4.22,5.23,3.78,6.75,3.38,0.19,0.095,1.13,10.2,1.69,0.36700000000000005,0.7609999999999999,-0.1,20515
Cody Bolton,SEA,2024,4.34,4.88,4.57,8.2,4.34,0.205,0.10800000000000001,1.45,18.2,1.45,0.386,0.7020000000000001,-0.1,23265
Joe La Sorsa,WSN,2024,4.58,5.54,4.31,7.13,2.55,0.18899999999999997,0.068,1.25,17.2,2.04,0.385,0.805,-0.1,25481
Gerson Garabito,TEX,2024,4.78,5.29,5.1,7.52,4.1,0.191,0.10400000000000001,1.33,26.1,1.37,0.342,0.7190000000000001,-0.1,19835
Aaron Brooks,OAK,2024,5.06,5.23,5.15,4.05,2.7,0.10099999999999999,0.067,1.54,26.2,1.35,0.474,0.632,-0.1,12272
Jaden Hill,COL,2024,5.06,6.17,5.43,5.06,3.38,0.133,0.08900000000000001,1.13,10.2,1.69,0.606,0.625,-0.1,30250
Jacob Lopez,TBR,2024,5.23,6.75,7.16,6.97,6.1,0.174,0.152,1.16,10.1,1.74,0.207,0.625,-0.1,25098
Dallas Keuchel,MIL,2024,5.4,5.63,4.83,5.94,4.32,0.139,0.10099999999999999,1.86,16.2,1.62,0.525,0.784,-0.1,9434
Ky Bush,CHW,2024,5.6,6.28,7.03,5.6,8.15,0.126,0.184,2.04,17.2,1.02,0.368,0.76,-0.1,29823
Joely Rodriguez,BOS,2024,5.93,4.92,3.06,7.9,1.32,0.188,0.031,1.54,13.2,1.98,0.5920000000000001,0.506,-0.1,11487
Tim Mayza,- - -,2024,6.33,4.5,4.68,5.91,3.16,0.14400000000000002,0.077,1.62,42.2,1.05,0.45299999999999996,0.5710000000000001,-0.1,15042
Parker Mushinski,HOU,2024,6.55,5.44,6.18,2.45,4.09,0.06,0.1,1.45,11.0,0.82,0.375,0.449,-0.1,21324
Antonio Senzatela,COL,2024,6.57,7.14,5.82,5.11,5.84,0.13,0.14800000000000002,1.86,12.1,2.19,0.436,0.691,-0.1,15488
Mike Clevinger,CHW,2024,6.75,6.23,5.34,8.44,5.06,0.192,0.115,1.94,16.0,2.25,0.34,0.7090000000000001,-0.1,12808
Joan Adon,WSN,2024,6.75,5.89,4.58,5.06,3.38,0.125,0.083,1.5,10.2,1.69,0.583,0.634,-0.1,22925
J.P. France,HOU,2024,7.46,5.53,5.6,7.82,4.26,0.182,0.099,1.7,25.1,1.78,0.29100000000000004,0.622,-0.1,21212
Ricardo Pinto,PHI,2024,10.97,6.07,5.34,6.75,4.22,0.136,0.085,2.25,10.2,1.69,0.591,0.517,-0.1,16318
Ben Heller,PIT,2024,11.25,4.75,5.3,11.25,4.5,0.22699999999999998,0.091,2.08,12.0,0.75,0.436,0.507,-0.1,15100
Shelby Miller,DET,2024,4.53,4.48,4.36,7.92,2.1,0.218,0.057999999999999996,0.97,55.2,1.46,0.39899999999999997,0.603,-0.2,10197
Chris Stratton,KCR,2024,5.55,4.62,5.17,6.79,5.09,0.171,0.128,1.47,58.1,0.77,0.449,0.622,-0.2,13761
JT Chargois,- - -,2024,2.23,4.9,4.58,7.43,3.22,0.205,0.08900000000000001,1.02,36.1,1.49,0.366,0.98,-0.2,13767
Seth Martinez,HOU,2024,3.59,4.78,4.95,6.15,3.08,0.162,0.081,1.27,52.2,1.2,0.40399999999999997,0.768,-0.2,21045
Nick Anderson,KCR,2024,4.04,5.07,4.75,7.32,3.79,0.19,0.098,1.4,35.2,1.51,0.39799999999999996,0.7979999999999999,-0.2,18337
Steven Okert,MIN,2024,5.09,5.12,4.88,8.41,4.08,0.20600000000000002,0.1,1.5,35.1,1.53,0.327,0.7140000000000001,-0.2,13580
David Bednar,PIT,2024,5.77,4.8,4.87,9.05,4.37,0.221,0.107,1.42,57.2,1.4,0.371,0.622,-0.2,19569
Michael Petersen,- - -,2024,5.95,5.56,6.03,6.41,5.03,0.156,0.122,1.63,19.2,1.37,0.266,0.66,-0.2,20827
Jesse Chavez,ATL,2024,3.13,4.43,3.88,7.82,2.7,0.20800000000000002,0.07200000000000001,1.25,63.1,1.42,0.431,0.8029999999999999,-0.2,5448
Angel Chivilli,COL,2024,4.55,5.31,3.92,7.96,2.84,0.21100000000000002,0.075,1.29,31.2,1.99,0.5,0.7759999999999999,-0.2,26790
Kaleb Ort,HOU,2024,2.55,5.23,3.63,9.49,1.46,0.28,0.043,0.81,24.2,2.55,0.33899999999999997,1.0,-0.2,20061
Matt Bowman,- - -,2024,4.4,5.19,4.79,7.04,3.82,0.182,0.098,1.27,30.2,1.47,0.441,0.765,-0.2,13528
Blake Walston,ARI,2024,4.42,6.17,5.31,8.84,4.91,0.217,0.12,1.42,18.1,1.96,0.34600000000000003,0.726,-0.2,26270
Sean Newcomb,OAK,2024,6.3,7.07,5.98,6.3,7.2,0.156,0.17800000000000002,1.7,10.0,1.8,0.5,0.7240000000000001,-0.2,16943
Zebby Matthews,MIN,2024,6.69,5.72,4.05,10.27,2.63,0.243,0.062,1.65,37.2,2.63,0.38,0.679,-0.2,31827
Touki Toussaint,CHW,2024,7.43,5.08,4.5,10.17,7.04,0.222,0.154,2.3,23.0,1.17,0.514,0.703,-0.2,16929
Tyler Beede,CLE,2024,8.36,5.02,4.46,11.57,5.79,0.265,0.132,1.79,14.0,1.29,0.43200000000000005,0.556,-0.2,16981
Brandon Williamson,CIN,2024,3.77,6.59,4.96,7.53,3.14,0.203,0.085,1.05,14.1,2.51,0.325,0.877,-0.2,25463
Tanner Rainey,WSN,2024,4.76,5.42,5.9,7.76,5.12,0.19,0.126,1.49,51.0,1.41,0.281,0.7559999999999999,-0.2,17610
Miguel Castro,ARI,2024,5.93,5.73,4.64,5.27,1.98,0.125,0.047,1.68,13.2,1.98,0.47100000000000003,0.758,-0.2,15684
Kenny Rosenberg,LAA,2024,6.0,5.46,4.89,6.38,3.0,0.163,0.077,1.5,24.0,1.88,0.37200000000000005,0.655,-0.2,20009
Yonny Chirinos,MIA,2024,6.3,6.13,5.52,7.5,3.9,0.174,0.09,1.87,30.0,2.1,0.363,0.772,-0.2,16401
Elieser Hernandez,- - -,2024,6.32,7.25,6.0,4.6,2.87,0.125,0.078,1.21,15.2,2.87,0.21600000000000003,0.667,-0.2,16933
Johnny Cueto,LAA,2024,7.15,7.49,5.3,4.76,2.38,0.12,0.06,1.5,11.1,3.18,0.415,0.7020000000000001,-0.2,6893
Matt Sauer,KCR,2024,7.71,6.66,7.32,4.96,6.06,0.107,0.131,2.08,16.1,1.65,0.317,0.682,-0.2,22284
Domingo German,PIT,2024,7.84,6.12,5.8,7.84,5.66,0.18,0.13,1.84,20.2,1.74,0.33299999999999996,0.61,-0.2,17149
J.P. Feyereisen,LAD,2024,8.18,6.71,5.37,7.36,4.09,0.188,0.10400000000000001,1.45,11.0,2.45,0.33299999999999996,0.547,-0.2,16610
Darius Vines,ATL,2024,8.56,6.75,5.49,5.93,2.63,0.136,0.061,1.83,13.2,2.63,0.40399999999999997,0.588,-0.2,25928
Tanner Gordon,COL,2024,8.65,6.14,4.51,6.82,1.57,0.163,0.038,1.72,34.1,2.62,0.377,0.574,-0.2,27669
Jack Leiter,TEX,2024,8.83,5.66,5.27,7.82,4.29,0.179,0.098,1.71,35.2,1.77,0.381,0.461,-0.2,30146
Daulton Jefferies,- - -,2024,9.82,6.1,5.13,7.36,2.45,0.16399999999999998,0.055,1.91,14.2,2.45,0.39299999999999996,0.385,-0.2,19345
Kai-Wei Teng,SFG,2024,9.82,6.71,6.41,5.73,6.55,0.127,0.145,2.09,11.0,1.64,0.436,0.5660000000000001,-0.2,24282
Tyler Matzek,ATL,2024,9.9,5.97,4.03,9.0,2.7,0.20800000000000002,0.063,1.9,10.0,2.7,0.314,0.541,-0.2,10058
Tom Cosgrove,SDP,2024,11.66,5.83,5.02,9.2,3.68,0.19699999999999998,0.079,1.98,14.2,1.84,0.38,0.486,-0.2,23443
Zack Kelly,BOS,2024,3.97,4.84,3.94,9.69,4.29,0.253,0.11199999999999999,1.25,56.2,1.59,0.473,0.7120000000000001,-0.3,20349
Bryse Wilson,MIL,2024,4.04,5.09,4.61,7.05,2.67,0.18600000000000003,0.07,1.27,104.2,1.72,0.37799999999999995,0.807,-0.3,19990
Drew Smyly,CHC,2024,3.84,4.91,4.57,8.59,3.84,0.218,0.09699999999999999,1.4,58.2,1.53,0.353,0.789,-0.3,11760
Spencer Bivens,SFG,2024,3.14,4.79,3.97,6.84,2.03,0.183,0.054000000000000006,1.19,48.2,1.66,0.539,0.841,-0.3,30226
Max Meyer,MIA,2024,5.68,5.9,4.43,7.26,3.0,0.185,0.077,1.42,57.0,2.21,0.5,0.7140000000000001,-0.3,27474
Jacob Latz,TEX,2024,3.71,5.04,5.2,8.24,5.56,0.20800000000000002,0.141,1.51,43.2,1.24,0.361,0.802,-0.3,21306
Jake Bird,COL,2024,4.5,5.42,5.42,6.98,5.63,0.168,0.135,1.7,40.0,1.13,0.467,0.785,-0.3,21267
Julian Aguiar,CIN,2024,6.25,6.86,5.87,5.4,3.41,0.136,0.086,1.33,31.2,2.27,0.373,0.698,-0.3,30031
Brendon Little,TOR,2024,3.74,4.9,3.57,7.09,3.74,0.187,0.098,1.31,45.2,1.38,0.7090000000000001,0.7809999999999999,-0.3,21574
Colin Poche,TBR,2024,3.86,4.88,4.59,7.96,3.13,0.21600000000000003,0.085,1.15,37.1,1.69,0.33299999999999996,0.813,-0.3,19403
Lucas Sims,- - -,2024,4.38,5.23,5.33,8.94,5.47,0.228,0.14,1.44,49.1,1.46,0.28,0.7929999999999999,-0.3,13470
Brandon Bielak,- - -,2024,5.16,5.93,5.98,4.25,3.94,0.1,0.09300000000000001,1.75,29.2,1.52,0.387,0.787,-0.3,19866
Justin Wrobleski,LAD,2024,5.7,6.36,5.18,6.44,3.96,0.16899999999999998,0.10400000000000001,1.38,36.1,2.23,0.309,0.703,-0.3,31204
Mason Black,SFG,2024,6.44,5.45,5.24,7.68,3.72,0.183,0.08900000000000001,1.68,36.1,1.73,0.319,0.701,-0.3,30171
Jordan Romano,TOR,2024,6.59,6.17,4.35,8.56,2.63,0.21,0.065,1.46,13.2,2.63,0.27899999999999997,0.7140000000000001,-0.3,16122
Adam Mazur,SDP,2024,7.49,6.23,6.2,5.88,5.61,0.139,0.133,1.81,33.2,1.6,0.336,0.6409999999999999,-0.3,31900
Jay Jackson,MIN,2024,7.52,5.44,3.83,9.91,3.08,0.254,0.079,1.41,26.1,2.39,0.355,0.478,-0.3,7432
Zach Plesac,LAA,2024,8.25,8.42,7.36,3.75,5.25,0.09300000000000001,0.13,1.58,12.0,3.0,0.195,0.597,-0.3,19979
Jose Cisnero,LAA,2024,6.89,6.23,4.65,9.77,4.6,0.23,0.10800000000000001,1.66,15.2,2.3,0.413,0.58,-0.3,6399
Yunior Marte,PHI,2024,6.92,5.63,4.58,7.96,5.19,0.18100000000000002,0.11800000000000001,1.88,26.0,1.73,0.449,0.643,-0.3,14416
Jake Bloss,HOU,2024,6.94,7.62,4.77,8.49,2.31,0.2,0.055,1.63,11.2,3.86,0.25,0.833,-0.3,33168
Zack Thompson,STL,2024,9.53,6.99,4.36,10.59,4.24,0.24100000000000002,0.096,1.88,17.0,3.18,0.40700000000000003,0.61,-0.3,25918
Alex Faedo,DET,2024,3.61,4.91,4.43,8.63,4.4,0.22399999999999998,0.114,1.34,57.1,1.41,0.389,0.831,-0.4,19874
Emerson Hancock,SEA,2024,4.75,5.69,5.24,5.79,2.82,0.147,0.071,1.34,60.2,1.78,0.34700000000000003,0.7120000000000001,-0.4,27470
Genesis Cabrera,TOR,2024,3.59,5.13,4.74,7.18,4.16,0.185,0.107,1.47,62.2,1.44,0.428,0.7879999999999999,-0.4,17490
Jonathan Hernandez,- - -,2024,5.4,5.17,4.84,8.1,5.82,0.203,0.146,1.59,43.1,1.25,0.496,0.682,-0.4,17464
Mike Baumann,- - -,2024,5.55,4.83,4.69,8.95,4.32,0.22,0.106,1.49,58.1,1.39,0.39299999999999996,0.6509999999999999,-0.4,20206
Victor Gonzalez,NYY,2024,3.86,5.95,5.97,4.24,5.01,0.113,0.134,1.11,23.1,1.16,0.551,0.685,-0.4,16408
Bryan Sammons,DET,2024,3.62,5.8,5.49,5.93,2.96,0.17300000000000001,0.087,0.91,27.1,1.98,0.2,0.852,-0.4,20462
Mitch White,- - -,2024,7.23,6.04,5.7,4.94,4.94,0.11800000000000001,0.11800000000000001,1.65,23.2,1.52,0.40700000000000003,0.552,-0.4,19225
Thyago Vieira,- - -,2024,5.21,6.06,5.04,9.24,6.16,0.22,0.147,1.66,38.0,1.89,0.385,0.7809999999999999,-0.4,14510
Brad Keller,- - -,2024,5.44,5.68,4.64,6.97,3.27,0.16699999999999998,0.078,1.52,41.1,1.96,0.5,0.706,-0.4,15734
Darren McCaughan,- - -,2024,6.21,6.12,5.85,6.0,3.21,0.14400000000000002,0.077,1.62,42.0,1.93,0.34299999999999997,0.684,-0.4,20038
Jordan Leasure,CHW,2024,6.32,5.82,5.45,7.47,5.17,0.183,0.127,1.6,31.1,1.72,0.358,0.6809999999999999,-0.4,29950
Will Smith,KCR,2024,6.53,5.27,5.41,6.31,3.27,0.156,0.081,1.45,41.1,1.52,0.307,0.602,-0.4,8048
Kent Emanuel,MIA,2024,6.62,6.45,4.96,6.11,3.57,0.146,0.085,1.53,17.2,2.04,0.6,0.6559999999999999,-0.4,15849
Dominic Leone,CHW,2024,6.63,6.32,4.78,8.05,6.63,0.191,0.157,1.79,19.0,1.89,0.491,0.599,-0.4,13763
Louie Varland,MIN,2024,7.61,5.54,4.14,8.88,2.9,0.20600000000000002,0.067,1.69,49.2,2.17,0.419,0.618,-0.4,27691
Jose Cuas,- - -,2024,7.71,7.02,5.97,9.37,5.51,0.205,0.12,1.78,16.1,2.2,0.33299999999999996,0.669,-0.4,17701
Wandy Peralta,SDP,2024,3.99,5.46,4.85,5.17,3.05,0.136,0.08,1.2,38.1,1.41,0.529,0.7509999999999999,-0.5,14295
Erasmo Ramirez,TBR,2024,4.35,6.46,5.65,6.53,4.35,0.17600000000000002,0.11800000000000001,1.06,20.2,2.18,0.373,0.688,-0.5,10314
Roansy Contreras,- - -,2024,4.35,5.16,4.9,7.38,4.08,0.188,0.10400000000000001,1.38,68.1,1.45,0.444,0.7509999999999999,-0.5,22810
Giovanny Gallegos,STL,2024,6.53,6.36,4.05,9.15,4.35,0.223,0.106,1.65,20.2,2.61,0.47600000000000003,0.742,-0.5,14986
Tommy Henry,ARI,2024,7.04,6.38,5.22,7.04,4.23,0.165,0.099,1.75,38.1,2.11,0.434,0.685,-0.5,26285
Bailey Horn,BOS,2024,6.5,7.0,4.73,6.5,5.0,0.14800000000000002,0.114,1.78,18.0,2.5,0.469,0.72,-0.5,27753
Jordan Weems,WSN,2024,6.7,5.54,5.43,7.56,5.18,0.179,0.122,1.75,41.2,1.51,0.406,0.613,-0.5,13190
George Soriano,MIA,2024,6.75,6.03,4.84,8.9,3.99,0.221,0.099,1.36,29.1,2.15,0.262,0.614,-0.5,21863
Caden Dana,LAA,2024,9.58,10.23,5.84,6.97,6.1,0.154,0.135,2.03,10.1,4.35,0.556,0.667,-0.5,31508
Guillo Zuniga,LAA,2024,5.09,7.02,5.22,6.11,4.08,0.158,0.105,1.36,17.2,2.55,0.364,0.833,-0.5,19588
Chase Anderson,- - -,2024,5.4,5.69,5.53,6.48,3.24,0.165,0.08199999999999999,1.3,58.1,1.85,0.316,0.617,-0.5,6895
Nick Nastrini,CHW,2024,7.07,7.37,7.36,6.56,9.08,0.149,0.207,1.91,35.2,1.77,0.315,0.608,-0.5,29833
Brandon Hughes,ARI,2024,8.15,8.71,5.14,10.7,5.09,0.23600000000000002,0.11199999999999999,1.92,17.2,4.08,0.28600000000000003,0.8059999999999999,-0.5,23460
Tyler Alexander,TBR,2024,5.1,5.08,4.63,7.52,2.01,0.198,0.053,1.24,107.2,1.92,0.312,0.73,-0.6,17735
Ty Blach,COL,2024,6.94,6.26,5.12,4.54,2.27,0.109,0.055,1.7,71.1,2.14,0.409,0.698,-0.6,14361
Erik Swanson,TOR,2024,5.03,6.06,4.01,8.47,3.2,0.22,0.083,1.27,39.1,2.52,0.42200000000000004,0.815,-0.6,16587
Zach Pop,TOR,2024,5.59,5.53,4.42,6.14,3.54,0.158,0.091,1.32,48.1,1.68,0.546,0.562,-0.6,20185
Bryce Jarvis,ARI,2024,3.19,5.12,5.51,5.76,5.01,0.147,0.128,1.43,59.1,0.91,0.434,0.797,-0.6,27477
Nick Sandlin,CLE,2024,3.75,5.23,4.26,10.61,4.21,0.276,0.11,1.27,57.2,1.87,0.376,0.804,-0.7,20517
Logan Allen,CLE,2024,5.73,5.87,4.75,7.3,3.79,0.183,0.095,1.58,97.1,2.03,0.434,0.747,-0.7,27589
Chris Devenski,TBR,2024,6.75,7.33,5.72,8.1,4.73,0.19699999999999998,0.115,1.58,26.2,3.04,0.25,0.578,-0.7,12763
Dany Jimenez,OAK,2024,4.91,6.6,5.97,8.77,6.66,0.214,0.162,1.56,25.2,2.1,0.324,0.706,-0.7,21170
Scott McGough,ARI,2024,7.44,6.04,5.6,6.89,5.79,0.16699999999999998,0.14,1.68,32.2,1.65,0.408,0.546,-0.7,12056
Yerry Rodriguez,- - -,2024,8.72,7.87,5.98,7.06,5.4,0.162,0.124,1.8,21.2,2.91,0.34700000000000003,0.609,-0.7,21955
Michael Mercado,PHI,2024,11.08,12.94,7.19,6.92,6.23,0.156,0.141,1.92,13.0,6.23,0.295,0.746,-0.7,23223
Matt Moore,LAA,2024,5.03,6.17,5.46,7.63,4.84,0.195,0.124,1.34,48.1,2.05,0.294,0.698,-0.8,1890
Justin Lawrence,COL,2024,6.49,5.63,4.94,6.79,4.98,0.161,0.11800000000000001,1.78,59.2,1.36,0.531,0.608,-0.8,17639
Jake Diekman,NYM,2024,5.63,6.14,4.43,11.25,6.75,0.276,0.166,1.47,32.0,1.97,0.447,0.655,-0.8,5003
Adbert Alzolay,CHC,2024,4.67,7.38,4.88,6.75,3.12,0.17300000000000001,0.08,1.44,17.1,3.12,0.418,0.7390000000000001,-0.8,17859
Steven Wilson,CHW,2024,5.71,6.71,6.11,8.83,6.75,0.209,0.16,1.59,34.2,2.08,0.237,0.62,-0.8,20353
Bobby Miller,LAD,2024,8.52,6.97,4.7,8.36,4.82,0.20199999999999999,0.11599999999999999,1.77,56.0,2.73,0.44299999999999995,0.622,-0.9,27483
Rafael Montero,HOU,2024,4.7,6.4,5.38,5.4,4.46,0.14,0.11599999999999999,1.41,38.1,1.88,0.42,0.7859999999999999,-0.9,12760
Grant Anderson,TEX,2024,8.1,7.59,4.33,9.79,3.38,0.242,0.083,1.61,26.2,3.71,0.4,0.6990000000000001,-0.9,20546
Triston McKenzie,CLE,2024,5.11,6.46,5.41,8.8,5.83,0.218,0.14400000000000002,1.56,75.2,2.26,0.35,0.79,-1.0,18000
Enyel De Los Santos,- - -,2024,5.2,5.96,4.57,9.28,3.52,0.237,0.09,1.41,64.0,2.39,0.344,0.8009999999999999,-1.0,18403
Taijuan Walker,PHI,2024,7.1,6.94,5.29,6.24,3.98,0.152,0.09699999999999999,1.72,83.2,2.58,0.37799999999999995,0.6970000000000001,-1.2,11836
Roddery Munoz,MIA,2024,6.53,7.27,5.36,7.62,4.57,0.185,0.111,1.58,82.2,2.83,0.34,0.703,-1.6,25311
